adm3_en,month,NO2,date
City of Puerto Princesa,2024-12,3.6365807571439376e-05,2024-12-01T00:00:00
City of Lucena,2024-12,4.228903697499142e-05,2024-12-01T00:00:00
City of Bacolod,2024-12,4.03581801430401e-05,2024-12-01T00:00:00
City of Iloilo,2024-12,4.040674471168072e-05,2024-12-01T00:00:00
City of Cebu,2024-12,4.135347855618017e-05,2024-12-01T00:00:00
City of Lapu-Lapu,2024-12,3.927857232967893e-05,2024-12-01T00:00:00
City of Mandaue,2024-12,4.278310460549841e-05,2024-12-01T00:00:00
City of Cagayan De Oro,2025-01,4.082356313461493e-05,2025-01-01T00:00:00
City of Iligan,2025-01,3.910971127177372e-05,2025-01-01T00:00:00
City of Davao,2025-01,3.333032312056913e-05,2025-01-01T00:00:00
City of General Santos,2025-01,3.1531604956432706e-05,2025-01-01T00:00:00
City of Caloocan,2025-01,8.034699595581178e-05,2025-01-01T00:00:00
City of Makati,2025-01,0.00010303799523257032,2025-01-01T00:00:00
City of Malabon,2025-01,9.878019931274224e-05,2025-01-01T00:00:00
City of Mandaluyong,2025-01,0.00010435074236607182,2025-01-01T00:00:00
City of Manila,2025-01,0.00011657580785995856,2025-01-01T00:00:00
City of Marikina,2025-01,8.176997521677841e-05,2025-01-01T00:00:00
City of Muntinlupa,2025-01,6.430929491240436e-05,2025-01-01T00:00:00
City of Navotas,2025-01,9.381624640685785e-05,2025-01-01T00:00:00
Pasay City,2025-01,0.00010753357221596732,2025-01-01T00:00:00
City of Pasig,2025-01,8.836257787173068e-05,2025-01-01T00:00:00
Quezon City,2025-01,8.754924418017547e-05,2025-01-01T00:00:00
City of San Juan,2025-01,0.00010351878749016736,2025-01-01T00:00:00
City of Taguig,2025-01,8.625067279103886e-05,2025-01-01T00:00:00
City of Valenzuela,2025-01,8.485101191496042e-05,2025-01-01T00:00:00
City of Baguio,2025-01,5.528313822285709e-05,2025-01-01T00:00:00
City of Butuan,2025-01,3.4094345878317885e-05,2025-01-01T00:00:00
City of Cotabato,2025-01,3.611522997450573e-05,2025-01-01T00:00:00
City of Angeles,2025-01,5.805151177803241e-05,2025-01-01T00:00:00
City of Olongapo,2025-01,5.13328285879918e-05,2025-01-01T00:00:00
Ormoc City,2025-01,3.4328078108888e-05,2025-01-01T00:00:00
City of Tacloban,2025-01,3.425964824800136e-05,2025-01-01T00:00:00
City of Zamboanga,2025-01,3.3160703088909814e-05,2025-01-01T00:00:00
City of Isabela,2025-01,3.587849987139647e-05,2025-01-01T00:00:00
Pateros,2025-01,8.660541878613416e-05,2025-01-01T00:00:00
City of Puerto Princesa,2025-01,3.5447423403972345e-05,2025-01-01T00:00:00
City of Lucena,2025-01,4.689029372970152e-05,2025-01-01T00:00:00
City of Bacolod,2025-01,4.26448804462599e-05,2025-01-01T00:00:00
City of Iloilo,2025-01,4.052206391349388e-05,2025-01-01T00:00:00
City of Cebu,2025-01,3.847340827202119e-05,2025-01-01T00:00:00
City of Lapu-Lapu,2025-01,4.0216319742802136e-05,2025-01-01T00:00:00
City of Mandaue,2025-01,4.3558056658574085e-05,2025-01-01T00:00:00
City of Cagayan De Oro,2025-02,4.090828114211597e-05,2025-02-01T00:00:00
City of Iligan,2025-02,3.928443822399102e-05,2025-02-01T00:00:00
City of Davao,2025-02,3.357623660141341e-05,2025-02-01T00:00:00
City of General Santos,2025-02,3.065946934520091e-05,2025-02-01T00:00:00
City of Caloocan,2025-02,8.0475183211216e-05,2025-02-01T00:00:00
City of Makati,2025-02,8.988736189982219e-05,2025-02-01T00:00:00
City of Malabon,2025-02,9.99579056185995e-05,2025-02-01T00:00:00
City of Mandaluyong,2025-02,9.150900946229832e-05,2025-02-01T00:00:00
City of Manila,2025-02,0.00010580744673877106,2025-02-01T00:00:00
City of Marikina,2025-02,7.453747427538033e-05,2025-02-01T00:00:00
City of Muntinlupa,2025-02,5.618389191297828e-05,2025-02-01T00:00:00
City of Navotas,2025-02,9.667117431453966e-05,2025-02-01T00:00:00
Pasay City,2025-02,9.268046501631392e-05,2025-02-01T00:00:00
City of Pasig,2025-02,7.975889090073427e-05,2025-02-01T00:00:00
Quezon City,2025-02,8.715766186589234e-05,2025-02-01T00:00:00
City of San Juan,2025-02,9.71831544169076e-05,2025-02-01T00:00:00
City of Taguig,2025-02,7.302178464855225e-05,2025-02-01T00:00:00
City of Valenzuela,2025-02,9.061874432969227e-05,2025-02-01T00:00:00
City of Baguio,2025-02,5.261385097445079e-05,2025-02-01T00:00:00
City of Butuan,2025-02,3.344773742166573e-05,2025-02-01T00:00:00
City of Cotabato,2025-02,3.55730317981397e-05,2025-02-01T00:00:00
City of Angeles,2025-02,5.4178170879199546e-05,2025-02-01T00:00:00
City of Olongapo,2025-02,5.1949194940893547e-05,2025-02-01T00:00:00
Ormoc City,2025-02,3.50402919175174e-05,2025-02-01T00:00:00
City of Tacloban,2025-02,3.355602997309897e-05,2025-02-01T00:00:00
City of Zamboanga,2025-02,3.2971856136361545e-05,2025-02-01T00:00:00
City of Isabela,2025-02,3.462628999787982e-05,2025-02-01T00:00:00
Pateros,2025-02,7.848314818332608e-05,2025-02-01T00:00:00
City of Puerto Princesa,2025-02,3.4589063474180675e-05,2025-02-01T00:00:00
City of Lucena,2025-02,4.6334539837464736e-05,2025-02-01T00:00:00
City of Bacolod,2025-02,4.089042500077382e-05,2025-02-01T00:00:00
City of Iloilo,2025-02,3.956341124025893e-05,2025-02-01T00:00:00
City of Cebu,2025-02,3.797924820259543e-05,2025-02-01T00:00:00
City of Lapu-Lapu,2025-02,3.9492392024478825e-05,2025-02-01T00:00:00
City of Mandaue,2025-02,4.049312665575989e-05,2025-02-01T00:00:00
City of Cagayan De Oro,2025-03,4.093990603298838e-05,2025-03-01T00:00:00
City of Iligan,2025-03,4.026747942601272e-05,2025-03-01T00:00:00
City of Davao,2025-03,3.361187065742402e-05,2025-03-01T00:00:00
City of General Santos,2025-03,3.119425610512885e-05,2025-03-01T00:00:00
City of Caloocan,2025-03,7.954334486861447e-05,2025-03-01T00:00:00
City of Makati,2025-03,8.416512336401755e-05,2025-03-01T00:00:00
City of Malabon,2025-03,9.796294737745864e-05,2025-03-01T00:00:00
City of Mandaluyong,2025-03,8.939899367896492e-05,2025-03-01T00:00:00
City of Manila,2025-03,0.00010553103125768449,2025-03-01T00:00:00
City of Marikina,2025-03,6.545673113644536e-05,2025-03-01T00:00:00
City of Muntinlupa,2025-03,5.798945739839949e-05,2025-03-01T00:00:00
City of Navotas,2025-03,9.44112085871484e-05,2025-03-01T00:00:00
Pasay City,2025-03,8.808974595270846e-05,2025-03-01T00:00:00
City of Pasig,2025-03,7.366040624403232e-05,2025-03-01T00:00:00
Quezon City,2025-03,7.832973389957196e-05,2025-03-01T00:00:00
City of San Juan,2025-03,9.250973968883064e-05,2025-03-01T00:00:00
City of Taguig,2025-03,6.686040833610476e-05,2025-03-01T00:00:00
City of Valenzuela,2025-03,8.998649559188322e-05,2025-03-01T00:00:00
City of Baguio,2025-03,5.801657963995883e-05,2025-03-01T00:00:00
City of Butuan,2025-03,3.249886507262459e-05,2025-03-01T00:00:00
City of Cotabato,2025-03,3.608163548219661e-05,2025-03-01T00:00:00
City of Angeles,2025-03,6.207795323283492e-05,2025-03-01T00:00:00
City of Olongapo,2025-03,5.733900129957651e-05,2025-03-01T00:00:00
Ormoc City,2025-03,3.338840287861026e-05,2025-03-01T00:00:00
City of Tacloban,2025-03,3.317817042434513e-05,2025-03-01T00:00:00
City of Zamboanga,2025-03,3.182490979151364e-05,2025-03-01T00:00:00
City of Isabela,2025-03,3.305510577672972e-05,2025-03-01T00:00:00
Pateros,2025-03,6.838448828438439e-05,2025-03-01T00:00:00
City of Puerto Princesa,2025-03,3.533378596877259e-05,2025-03-01T00:00:00
City of Lucena,2025-03,4.93482512567324e-05,2025-03-01T00:00:00
City of Bacolod,2025-03,4.18990220819402e-05,2025-03-01T00:00:00
City of Iloilo,2025-03,3.9983690653095424e-05,2025-03-01T00:00:00
City of Cebu,2025-03,3.799046991189218e-05,2025-03-01T00:00:00
City of Lapu-Lapu,2025-03,4.029385849380784e-05,2025-03-01T00:00:00
City of Mandaue,2025-03,4.229767376852034e-05,2025-03-01T00:00:00
City of Cagayan De Oro,2025-04,4.143727114828765e-05,2025-04-01T00:00:00
City of Iligan,2025-04,4.43325218657588e-05,2025-04-01T00:00:00
City of Davao,2025-04,3.576979857881617e-05,2025-04-01T00:00:00
City of General Santos,2025-04,3.35279590294371e-05,2025-04-01T00:00:00
City of Caloocan,2025-04,0.0001182516286865562,2025-04-01T00:00:00
City of Makati,2025-04,0.00010805755335436684,2025-04-01T00:00:00
City of Malabon,2025-04,0.00013678611730017642,2025-04-01T00:00:00
City of Mandaluyong,2025-04,0.00011910815882183342,2025-04-01T00:00:00
City of Manila,2025-04,0.00013946551253730017,2025-04-01T00:00:00
City of Marikina,2025-04,0.00010546616745995717,2025-04-01T00:00:00
City of Muntinlupa,2025-04,7.315744537966307e-05,2025-04-01T00:00:00
City of Navotas,2025-04,0.00012648045565208076,2025-04-01T00:00:00
Pasay City,2025-04,0.00010885532147210832,2025-04-01T00:00:00
City of Pasig,2025-04,0.00010359807449735706,2025-04-01T00:00:00
Quezon City,2025-04,0.00012192376265056169,2025-04-01T00:00:00
City of San Juan,2025-04,0.00012532335774991318,2025-04-01T00:00:00
City of Taguig,2025-04,8.884468856159104e-05,2025-04-01T00:00:00
City of Valenzuela,2025-04,0.00012944870922948685,2025-04-01T00:00:00
City of Baguio,2025-04,6.735645241666134e-05,2025-04-01T00:00:00
City of Butuan,2025-04,3.5308640531356655e-05,2025-04-01T00:00:00
City of Cotabato,2025-04,3.757306695001508e-05,2025-04-01T00:00:00
City of Angeles,2025-04,8.320795750110419e-05,2025-04-01T00:00:00
City of Olongapo,2025-04,7.164763970994307e-05,2025-04-01T00:00:00
Ormoc City,2025-04,3.844048272821871e-05,2025-04-01T00:00:00
City of Tacloban,2025-04,3.838508887353734e-05,2025-04-01T00:00:00
City of Zamboanga,2025-04,3.522564032140425e-05,2025-04-01T00:00:00
City of Isabela,2025-04,3.682765460575782e-05,2025-04-01T00:00:00
Pateros,2025-04,9.163630352034326e-05,2025-04-01T00:00:00
City of Puerto Princesa,2025-04,3.889351275939113e-05,2025-04-01T00:00:00
City of Lucena,2025-04,6.032305163742024e-05,2025-04-01T00:00:00
City of Bacolod,2025-04,5.106214376130119e-05,2025-04-01T00:00:00
City of Iloilo,2025-04,4.776956717804836e-05,2025-04-01T00:00:00
City of Cebu,2025-04,4.437598243565883e-05,2025-04-01T00:00:00
City of Lapu-Lapu,2025-04,4.596594669867242e-05,2025-04-01T00:00:00
City of Mandaue,2025-04,4.89742722912492e-05,2025-04-01T00:00:00
City of Cagayan De Oro,2025-05,4.739526109490445e-05,2025-05-01T00:00:00
City of Iligan,2025-05,4.606591678244511e-05,2025-05-01T00:00:00
City of Davao,2025-05,4.0771098409077673e-05,2025-05-01T00:00:00
City of General Santos,2025-05,3.718230238404058e-05,2025-05-01T00:00:00
City of Caloocan,2025-05,0.0001099144454096889,2025-05-01T00:00:00
City of Makati,2025-05,9.773230280249984e-05,2025-05-01T00:00:00
City of Malabon,2025-05,0.00013046447762725695,2025-05-01T00:00:00
City of Mandaluyong,2025-05,0.00010144935687633875,2025-05-01T00:00:00
City of Manila,2025-05,0.00012517646185983085,2025-05-01T00:00:00
City of Marikina,2025-05,8.763054682119317e-05,2025-05-01T00:00:00
City of Muntinlupa,2025-05,7.62376004107724e-05,2025-05-01T00:00:00
City of Navotas,2025-05,0.00012293737466387647,2025-05-01T00:00:00
Pasay City,2025-05,0.00010110021673036952,2025-05-01T00:00:00
City of Pasig,2025-05,8.612818555222776e-05,2025-05-01T00:00:00
Quezon City,2025-05,0.00010618007784989084,2025-05-01T00:00:00
City of San Juan,2025-05,0.00010690698094018498,2025-05-01T00:00:00
City of Taguig,2025-05,8.049674440261166e-05,2025-05-01T00:00:00
City of Valenzuela,2025-05,0.0001219714734442949,2025-05-01T00:00:00
City of Baguio,2025-05,6.325670691271451e-05,2025-05-01T00:00:00
City of Butuan,2025-05,3.718460002741621e-05,2025-05-01T00:00:00
City of Cotabato,2025-05,4.069830752080978e-05,2025-05-01T00:00:00
City of Angeles,2025-05,7.39713908654328e-05,2025-05-01T00:00:00
City of Olongapo,2025-05,7.593691756508073e-05,2025-05-01T00:00:00
Ormoc City,2025-05,4.213798181920263e-05,2025-05-01T00:00:00
City of Tacloban,2025-05,4.0796838253006335e-05,2025-05-01T00:00:00
City of Zamboanga,2025-05,3.625171885598487e-05,2025-05-01T00:00:00
City of Isabela,2025-05,4.0144023457010335e-05,2025-05-01T00:00:00
Pateros,2025-05,8.351111024891881e-05,2025-05-01T00:00:00
City of Puerto Princesa,2025-05,4.1876203166815216e-05,2025-05-01T00:00:00
City of Lucena,2025-05,6.15455260903866e-05,2025-05-01T00:00:00
City of Bacolod,2025-05,5.202331850266288e-05,2025-05-01T00:00:00
City of Iloilo,2025-05,5.634765323894832e-05,2025-05-01T00:00:00
City of Cebu,2025-05,5.541402476945252e-05,2025-05-01T00:00:00
City of Lapu-Lapu,2025-05,5.144060272698153e-05,2025-05-01T00:00:00
City of Mandaue,2025-05,5.895135676480688e-05,2025-05-01T00:00:00
City of Las Piñas,2018-06,6.657067249774593e-05,2018-06-01T00:00:00
City of Parañaque,2018-06,7.219165499155244e-05,2018-06-01T00:00:00
City of Las Piñas,2018-07,8.234780822038659e-05,2018-07-01T00:00:00
City of Parañaque,2018-07,8.595572090830649e-05,2018-07-01T00:00:00
City of Las Piñas,2018-08,6.791044387467804e-05,2018-08-01T00:00:00
City of Parañaque,2018-08,7.419488216651241e-05,2018-08-01T00:00:00
City of Las Piñas,2018-09,8.652709452540623e-05,2018-09-01T00:00:00
City of Parañaque,2018-09,9.461023598477505e-05,2018-09-01T00:00:00
City of Las Piñas,2018-10,0.0001031183834339,2018-10-01T00:00:00
City of Parañaque,2018-10,0.0001147313692046,2018-10-01T00:00:00
City of Las Piñas,2018-11,7.291660164405174e-05,2018-11-01T00:00:00
City of Parañaque,2018-11,8.280987303317085e-05,2018-11-01T00:00:00
City of Las Piñas,2018-12,8.184484867019476e-05,2018-12-01T00:00:00
City of Parañaque,2018-12,8.22331112698868e-05,2018-12-01T00:00:00
City of Las Piñas,2019-01,6.685640742875146e-05,2019-01-01T00:00:00
City of Parañaque,2019-01,7.182845716634253e-05,2019-01-01T00:00:00
City of Las Piñas,2019-02,6.743199849366102e-05,2019-02-01T00:00:00
City of Parañaque,2019-02,7.257483784934965e-05,2019-02-01T00:00:00
City of Las Piñas,2019-03,8.522507603694315e-05,2019-03-01T00:00:00
City of Parañaque,2019-03,9.11038815200448e-05,2019-03-01T00:00:00
City of Las Piñas,2019-04,7.730979633581644e-05,2019-04-01T00:00:00
City of Parañaque,2019-04,8.184457493587525e-05,2019-04-01T00:00:00
City of Las Piñas,2019-05,0.0001054025376004,2019-05-01T00:00:00
City of Parañaque,2019-05,0.0001178378807858,2019-05-01T00:00:00
City of Las Piñas,2019-06,8.876869122977192e-05,2019-06-01T00:00:00
City of Parañaque,2019-06,9.71937222255885e-05,2019-06-01T00:00:00
City of Las Piñas,2019-07,8.894160451495485e-05,2019-07-01T00:00:00
City of Parañaque,2019-07,9.871056021221568e-05,2019-07-01T00:00:00
City of Las Piñas,2019-08,6.614203237002856e-05,2019-08-01T00:00:00
City of Parañaque,2019-08,6.983593129446178e-05,2019-08-01T00:00:00
City of Las Piñas,2019-09,7.364571346707424e-05,2019-09-01T00:00:00
City of Parañaque,2019-09,8.350683631692859e-05,2019-09-01T00:00:00
City of Las Piñas,2019-10,7.56405921318296e-05,2019-10-01T00:00:00
City of Parañaque,2019-10,8.39099449901279e-05,2019-10-01T00:00:00
City of Las Piñas,2019-11,9.664890208624134e-05,2019-11-01T00:00:00
City of Parañaque,2019-11,0.0001037033380787,2019-11-01T00:00:00
City of Las Piñas,2019-12,6.973148784396549e-05,2019-12-01T00:00:00
City of Parañaque,2019-12,8.162397578503643e-05,2019-12-01T00:00:00
City of Las Piñas,2020-01,7.663582075201237e-05,2020-01-01T00:00:00
City of Parañaque,2020-01,8.597324525188732e-05,2020-01-01T00:00:00
City of Las Piñas,2020-02,5.6758752535809486e-05,2020-02-01T00:00:00
City of Parañaque,2020-02,6.362134300460075e-05,2020-02-01T00:00:00
City of Las Piñas,2020-03,6.526938325435776e-05,2020-03-01T00:00:00
City of Parañaque,2020-03,7.470049851249111e-05,2020-03-01T00:00:00
City of Las Piñas,2020-04,5.690021222435725e-05,2020-04-01T00:00:00
City of Parañaque,2020-04,5.770912612380293e-05,2020-04-01T00:00:00
City of Las Piñas,2020-05,8.713360488068414e-05,2020-05-01T00:00:00
City of Parañaque,2020-05,9.037566750056052e-05,2020-05-01T00:00:00
City of Las Piñas,2020-06,8.565955365081346e-05,2020-06-01T00:00:00
City of Parañaque,2020-06,9.752550775466377e-05,2020-06-01T00:00:00
City of Las Piñas,2020-07,8.857140134662879e-05,2020-07-01T00:00:00
City of Parañaque,2020-07,9.73966958557201e-05,2020-07-01T00:00:00
City of Las Piñas,2020-08,7.712482469074218e-05,2020-08-01T00:00:00
City of Parañaque,2020-08,7.976114152158236e-05,2020-08-01T00:00:00
City of Las Piñas,2020-09,9.000656446750986e-05,2020-09-01T00:00:00
City of Parañaque,2020-09,0.0001008094975551,2020-09-01T00:00:00
City of Las Piñas,2020-10,7.394123794635463e-05,2020-10-01T00:00:00
City of Parañaque,2020-10,8.002983555716079e-05,2020-10-01T00:00:00
City of Las Piñas,2020-11,7.187649724315044e-05,2020-11-01T00:00:00
City of Parañaque,2020-11,7.942306577316017e-05,2020-11-01T00:00:00
City of Las Piñas,2020-12,8.63968928808663e-05,2020-12-01T00:00:00
City of Parañaque,2020-12,9.735585663653184e-05,2020-12-01T00:00:00
City of Las Piñas,2021-01,8.36158381506475e-05,2021-01-01T00:00:00
City of Parañaque,2021-01,9.65834143588387e-05,2021-01-01T00:00:00
City of Las Piñas,2021-02,7.784265218074903e-05,2021-02-01T00:00:00
City of Parañaque,2021-02,8.449839743908234e-05,2021-02-01T00:00:00
City of Las Piñas,2021-03,7.134741821418674e-05,2021-03-01T00:00:00
City of Parañaque,2021-03,7.594525901260049e-05,2021-03-01T00:00:00
City of Las Piñas,2021-04,8.497737978477645e-05,2021-04-01T00:00:00
City of Parañaque,2021-04,9.028848693273408e-05,2021-04-01T00:00:00
City of Las Piñas,2021-05,8.036853859311344e-05,2021-05-01T00:00:00
City of Parañaque,2021-05,8.465626874679931e-05,2021-05-01T00:00:00
City of Las Piñas,2021-06,9.084997231332076e-05,2021-06-01T00:00:00
City of Parañaque,2021-06,0.0001017016389518,2021-06-01T00:00:00
City of Las Piñas,2021-07,7.175419122443636e-05,2021-07-01T00:00:00
City of Parañaque,2021-07,7.848432996043041e-05,2021-07-01T00:00:00
City of Las Piñas,2021-08,8.577037674196667e-05,2021-08-01T00:00:00
City of Parañaque,2021-08,8.778272674988291e-05,2021-08-01T00:00:00
City of Las Piñas,2021-09,8.644724878969976e-05,2021-09-01T00:00:00
City of Parañaque,2021-09,9.611568248831494e-05,2021-09-01T00:00:00
City of Las Piñas,2021-10,8.321751671391893e-05,2021-10-01T00:00:00
City of Parañaque,2021-10,8.394821066084431e-05,2021-10-01T00:00:00
City of Las Piñas,2021-11,7.487028884690418e-05,2021-11-01T00:00:00
City of Parañaque,2021-11,8.3492747296412e-05,2021-11-01T00:00:00
City of Las Piñas,2021-12,7.311664472040292e-05,2021-12-01T00:00:00
City of Parañaque,2021-12,8.23699841713036e-05,2021-12-01T00:00:00
City of Las Piñas,2022-01,7.6729373092521e-05,2022-01-01T00:00:00
City of Parañaque,2022-01,8.877919342791783e-05,2022-01-01T00:00:00
City of Las Piñas,2022-02,6.880385332052219e-05,2022-02-01T00:00:00
City of Parañaque,2022-02,7.843974143241454e-05,2022-02-01T00:00:00
City of Las Piñas,2022-03,8.173192904699298e-05,2022-03-01T00:00:00
City of Parañaque,2022-03,9.074491265422196e-05,2022-03-01T00:00:00
City of Las Piñas,2022-04,7.367982124859526e-05,2022-04-01T00:00:00
City of Parañaque,2022-04,7.742059863799317e-05,2022-04-01T00:00:00
City of Las Piñas,2022-05,7.983264627262521e-05,2022-05-01T00:00:00
City of Parañaque,2022-05,8.198715316207237e-05,2022-05-01T00:00:00
City of Las Piñas,2022-06,9.9514509239869e-05,2022-06-01T00:00:00
City of Parañaque,2022-06,0.0001122100603815,2022-06-01T00:00:00
City of Las Piñas,2022-07,8.641648396202205e-05,2022-07-01T00:00:00
City of Parañaque,2022-07,9.444515149525588e-05,2022-07-01T00:00:00
City of Las Piñas,2022-08,8.39921682013512e-05,2022-08-01T00:00:00
City of Parañaque,2022-08,8.994472475730627e-05,2022-08-01T00:00:00
City of Las Piñas,2022-09,8.192305911601937e-05,2022-09-01T00:00:00
City of Parañaque,2022-09,9.071647027972647e-05,2022-09-01T00:00:00
City of Las Piñas,2022-10,8.878448420878647e-05,2022-10-01T00:00:00
City of Parañaque,2022-10,9.880584948615144e-05,2022-10-01T00:00:00
City of Las Piñas,2022-11,7.341050914738768e-05,2022-11-01T00:00:00
City of Parañaque,2022-11,8.226769702796457e-05,2022-11-01T00:00:00
City of Las Piñas,2022-12,9.052167878167348e-05,2022-12-01T00:00:00
City of Parañaque,2022-12,9.811969568213904e-05,2022-12-01T00:00:00
City of Las Piñas,2023-01,8.49690740211249e-05,2023-01-01T00:00:00
City of Parañaque,2023-01,9.479268915150348e-05,2023-01-01T00:00:00
